এটা খুব কষ্টের যখন বিশেষ কেউ   আপনাকে অবহেলা করতে থাকে আর এর চেয়েও কষ্টের হচ্ছে যখন আপনার অভিনয় করতে হয়, যে আপনি এতে কিছুই মনে করছেন না ! |1426594978|79|0|1
Vor Er Aloi Snigdho Hoye Pakhira Gailo Gaan, Ghumiye Pora Phul Gulo Sob Pelo Nobopran , Sokal Holo Periye 1ti Dirghotomo Raat, Valo Katook Dinta Tomar , Janai Suprovat|1444475669|79|0|1
Surjer alo ghum vangalo. Vorer pakhi gan sunalo. Dur akasher jhapsa alo. Kane kane bole gelo. Bondhu ke acho valo? Sokal j hoye gelo. &quot;SHOVO SOKAL&quot;|1444475687|79|0|1
সকাল হলে এসো তুমি ,শিশির কণা হয়ে ..সন্ধ্যা হলে এসো তুমি , রক্ত জবা হয়ে .. রাত হলে জ্বলো তুমি , জোনাকি হয়ে ..সারা জীবন থেকো তুমি , আমার বন্ধু হয়ে। &quot;শুভ সকাল।&quot;|1468333607|79|0|1
সকাল বেলার সোনালী আঁলো, আজ মনটা অনেক ভালো, কিচির মিচির ডাকছে পাখিঁ, খুলে দেখো দুটি আঁখি, শুভ হোক আজকের দিন, জানাই তোমায় GooD MorninG|1468333651|79|0|1
শীশির ভেজা দুর্বা ঘাসে, শীশির কনা বলছে হেসে। বিদায় নিয়েছে হিমেল রাত, জানাই তোমাদের সুপ্রভাত।|1468333663|79|0|1
রাত গেল ঘুমে ঘুমে হয়ে গেল ভোর, ঘুম থেকে ঊঠে পর খুলে দাউ ডোর। মনটা রাখ হাসি খুশি আজ সারা দিন, মন থেকে বলছি তোমায় গুড মর্নি।|1468333671|79|0|1
সবাইকে জানাই কনকনে শীতে শুভ্র ধুমায়িত কুহেলিকায় সিক্ত এক ভোরের শুভেচ্ছা... শুভ সকাল।|1468333691|79|0|1
শীতের শীতল ছোয়ায়, সোনালি রোদের মিষ্টি আলোয়, মন বলে সবায় আছ তো ভাল? ভাল থাকার ইচ্ছা জানাই তোমাদের, শুভেচছা... শুভ সকাল।|1468333700|79|0|1
আকাশের জন্য নীলিমা, চাঁদের জন্য পূর্নিমা, পাহাড়ের জন্য ঝর্না, নদীর জন্য মোহনা, আর তোমাদের জন্য রইলো &quot;শুভ কামনা&quot; &quot;শুভ সকাল&quot;।|1468333709|79|0|1
ঘুম ঘুম রাত শেষে, সূর্য আবার উঠলো হেসে। ফুটলো আবার ভোরের আলো, দিনটা তোমার কাটুক ভালো। শুরু হল নতুন দিন, তোমাকে জানাই গুড মর্নিং।|1468333716|79|0|1
শুভ সকাল বলাটা কেবল একটা সৌজন্য নয় কিংবা মেসেজ ফ্রি আছে বলে নয়... এটা একটা সুন্দর রীতি যাতে বলা হয় আমি তোমাকে দিনের প্রথম মিনিটে মনে করছি.. শুভ সকাল।|1468333725|79|0|1
মেঘলা আকাশ শীতল বাতাস_mydjslashmydjslashমেঘে ঢাকা মন_mydjslashmydjslashসবাই কে জানাই_mydjslashmydjslashবৃস্টি ভেজা সকালের অভিনন্দন_mydjslashmydjslash…শুভ সকাল…|1468333736|79|0|1
শীতের মাঝে সকাল সাজে, কুয়াশার শব্দ কানেতে বাজে।তোমার সৃতি বুকের মাঝে, মনের ভিতর ঘন্টা বাজে। তাই জীবন কাটাবো প্রেমহিন, ভবিষ্যৎ হবে রঙিন।আবার এল সেই শীতের দিন, সবাইকে জানাই গুডমর্নিং।|1468333770|79|0|1
বৃষ্টির মাঝে সকাল সাজে,মেঘের শব্দ কানেতে বাজে।তোমার সৃতি বুকের মাঝে, মনের ভিতর ঘন্টা বাজে।তাই জীবন কাটাবো প্রেমহিন, ভবিষ্যৎ হবে রঙিন।আবার এল সেই বৃষ্টির দিন, সাবাইকে জানাই গুডমর্নিং।|1468333779|79|0|1
দিনটা সবার ভালো কাটুক___ আগামীর সপ্ন গুলো পুরন হোক___ সবার জীবনে শান্তি ফিরে আসুক___ 《》শুভ সকাল《》|1468333789|79|0|1
মাঝরাত থেকে টিপ টিপ বৃস্টি পরছে____ সবাইকে জানাই বৃস্টি ভেজা সকালের সুভেচ্ছা____ ※শুভ সকাল※|1468333799|79|0|1
সবাইকে জানাই শুভ্র সকালের কুয়াশা ভেজা শীতল সুভেচ্ছা ____সুভ সকাল ।|1468333810|79|0|1
সকাল মানে ঘুম চোখে একটু জেগে ওঠা, সকাল মানে ভরের আলোয় নতুন গোলাপ ফোঁটা, সকাল মানে নতুন আশায় বাড়িয়ে দেয়া হাত। আজ সকালে তোমায় জানাই নতুন সুপ্রভাত।|1468333819|79|0|1
শিশির ফোঁটার স্পর্শে যেমন ফুলগুলি সব ফোটে, শীতল হাওয়ার ছোয়ায় মন সতেজ হয়ে উঠে, তুমি ও হয়ে উঠতে পারো এই মুহুর্তের স্বাক্ষী, সকাল বেলার সূর্য তোমায় করতে চায় তাই সঙ্গী। __*__শুভ সকাল__*__|1468333829|79|0|1
মায়াবী একটা সকাল, মিষ্টি একটা সূর্য। বিশাল একটা আকাশ, এলোমেলো বাতাস। সবুজ সবুজ ঘাস, অপরূপ পাখির ডাক। সুন্দর একটা দিন, তোমাকে জানাই গুড মর্নিং।|1468333837|79|0|1
সুন্দর এই সকালে পাখিদের কাছে, এক রাশ আলো নিয়ে পাঠালাম তোমার জানালার কাছে।আর প্রজাপতির ডানায় লিখে দিলাম… শুভ সকাল।|1468333844|79|0|1
ফুল হয়ে যদি থাক আমার বাগানে, যতন করে রাখব তোমায় মনের গহিনে।ফুলদানিতে সাজিয়ে তোমায় রাখব চিরকাল, রোজ সকালে বলবো তোমায় শুভ সকাল।|1468333861|79|0|1
হাতে রেখে হাত, আনবো ডেকে নতুন প্রভাত, করবো শুরু নতুন করে আর একটা দিন, বন্ধু তোমায় জানাই গুড মরনিং।|1468333878|79|0|1
ছোট্ট পাখি বললো এসে আমার কানে কানে, সূর্যি মামা উঠছে আবার নতুন কিছুর টানে, সুখে থেকো ভালো থেকো রেখো ভালোবেসে, মিষ্টি সকাল জানিয়ে দিলাম ছোট্ট এই এসএমএসে, শুভ সকাল।|1468333887|79|0|1
তুমি শিশির ভেজা গোলাপের পাপড়ি, তুমি পাহাড়ের গায়ের ঝর্নার পানি, তুমি বর্ষার এক পসলা বৃষ্টি, তুমি সকালে উদিত সুর্যের আলো, তুমি হলে বন্ধু আমার অনেক ভালো &quot;শুভ সকাল&quot;|1468333895|79|0|1
অপরুপ এই নিরব ভোরে, তুমি আছো অনেক দূরে.পাখি ডাকে মধুর সুরে,মনটা যেন হাওয়ায় উরে, নয়তো দুপুর, নয়তো বিকাল, তোমাকে জানাই &quot;শুভ সকাল&quot;|1468333903|79|0|1
সকাল বেলার সোনালি আলো, আজ মনটা অনেক ভালো। কিচির মিচির ডাকছে পাখি, খুলে দেখো দুটি আঁখি.....শুভ হোক আজকের দিনটি।|1468333910|79|0|1
